house_price,rental_agency,postcode1,postcode2,bedrooms,nhood,surface,postcode
1850,Amsterdam Housing,1016,BW,3,Felix Meritisbuurt        ,85,1016 BW
1750,Dutch Housing Centre BV,1016,BW,3,Felix Meritisbuurt        ,63,1016 BW
1875,Raadsheer Baart,1055,DK,4,Gibraltarbuurt        ,79,1055 DK
2750,Hoen Vastgoedbeheer ,1055,DK,5,Gibraltarbuurt        ,129,1055 DK
2150,Interhouse verhuurmakelaars Amsterdam,1055,DK,3,Gibraltarbuurt        ,70,1055 DK
2000,Parker & Williams Real Estate Services,1075,SJ,2,Schinkelbuurt Zuid        ,100,1075 SJ
4600,Dutch Housing Centre BV,1075,SJ,5,Schinkelbuurt Zuid        ,140,1075 SJ
1350,Expatservice Amsterdam,1075,SJ,2,Schinkelbuurt Zuid        ,50,1075 SJ
1995,Expatservice Amsterdam,1086,VE,3,Steigereiland Noord        ,90,1086 VE
1650,Urban Homies,1086,VE,3,Steigereiland Noord        ,70,1086 VE
6750,De Graaf & Groot Makelaars,1086,VE,5,Steigereiland Noord        ,160,1086 VE
1375,Amsterdam Housing,1017,NR,2,Leidsebuurt Noordoost        ,45,1017 NR
1750,Rotsvast Amsterdam,1017,NR,3,Leidsebuurt Noordoost        ,72,1017 NR
1600,Rotsvast Amsterdam,1017,NR,2,Leidsebuurt Noordoost        ,70,1017 NR
1500,PRO makelaars,1024,SC,2,Werengouw Midden        ,40,1024 SC
1600,ViaDaan,1024,SC,3,Werengouw Midden        ,50,1024 SC
2400,IM Home Rentals,1024,SC,2,Werengouw Midden        ,70,1024 SC
1450,Prinsen Residence International,1079,TC,2,Rijnbuurt Oost        ,50,1079 TC
1800,Prinsen Residence International,1079,TC,2,Rijnbuurt Oost        ,75,1079 TC
1750,Prinsen Residence International,1079,TC,3,Rijnbuurt Oost        ,100,1079 TC
4950,Prinsen Residence International,1078,VN,3,Scheldebuurt West        ,150,1078 VN
1750,Prinsen Residence International,1078,VN,2,Scheldebuurt West        ,80,1078 VN
2850,Prinsen Residence International,1078,VN,2,Scheldebuurt West        ,100,1078 VN
1450,Prinsen Residence International,1077,NZ,2,Minervabuurt Noord        ,50,1077 NZ
1375,Amsterdam Wonen,1077,NZ,2,Minervabuurt Noord        ,35,1077 NZ
1975,Forte Makelaars,1077,NZ,4,Minervabuurt Noord        ,109,1077 NZ
1750,JLG Real Estate,1082,MK,4,Zuidas Zuid        ,55,1082 MK
1950,JLG Real Estate,1082,MK,3,Zuidas Zuid        ,110,1082 MK
1600,JLG Real Estate,1082,MK,3,Zuidas Zuid        ,72,1082 MK
1475,Ter Haar Makelaars B.V.,1058,TV,2,Legmeerpleinbuurt        ,58,1058 TV
2000,Finsens Makelaardij,1058,TV,4,Legmeerpleinbuurt        ,90,1058 TV
1100,Mar. J. Heule,1058,TV,2,Legmeerpleinbuurt        ,32,1058 TV
1350,HB Housing ,1058,DV,2,Postjeskade e.o.        ,32,1058 DV
1750,Hoen Vastgoedbeheer ,1058,DV,3,Postjeskade e.o.        ,101,1058 DV
6150,J.T.M.D. vastgoed beheer B.V.,1058,DV,1,Postjeskade e.o.        ,12,1058 DV
2750,City Homes,1071,PG,3,Cornelis Schuytbuurt        ,105,1071 PG
2450,RE/MAX Pro,1071,PG,5,Cornelis Schuytbuurt        ,168,1071 PG
2650,HousingNet,1071,PG,3,Cornelis Schuytbuurt        ,110,1071 PG
1800,Interhouse verhuurmakelaars Amsterdam,1015,WK,2,Zaagpoortbuurt        ,75,1015 WK
1350,Hevesta Bemiddeling,1015,WK,1,Zaagpoortbuurt        ,37,1015 WK
1350,Expatservice Amsterdam,1015,WK,2,Zaagpoortbuurt        ,50,1015 WK
1500,AHA (Another Home Abroad),1012,JN,2,Nieuwendijk Noord        ,70,1012 JN
1450,Koops Makelaardij Amsterdam,1012,JN,2,Nieuwendijk Noord        ,50,1012 JN
1300,Find your room,1012,JN,1,Nieuwendijk Noord        ,35,1012 JN
1300,Find your room,1060,MN,1,De Aker Oost        ,26,1060 MN
1350,HousingNet,1060,MN,3,De Aker Oost        ,92,1060 MN
3250,Jimble,1060,MN,4,De Aker Oost        ,134,1060 MN
1535,LIV Residential,1062,KG,3,Koningin Wilhelminaplein        ,74,1062 KG
2100,Koops Makelaardij Amsterdam,1062,KG,4,Koningin Wilhelminaplein        ,110,1062 KG
1550,City Housing Amsterdam,1062,KG,3,Koningin Wilhelminaplein        ,55,1062 KG
2950,Parker & Williams Real Estate Services,1015,JJ,4,Driehoekbuurt        ,140,1015 JJ
2750,Parker & Williams Real Estate Services,1015,JJ,3,Driehoekbuurt        ,120,1015 JJ
1550,Amstel Housing Amsterdam,1015,JJ,2,Driehoekbuurt        ,60,1015 JJ
1950,Heeren Makelaars B.V.,1013,ST,3,Spaarndammerbuurt Zuidwest        ,110,1013 ST
1750,Expathousing.com (Amsterdam) ,1013,ST,3,Spaarndammerbuurt Zuidwest        ,70,1013 ST
1750,Haagen & Partners,1013,ST,2,Spaarndammerbuurt Zuidwest        ,100,1013 ST
1850,Asunaro Holland Interplan,1073,ER,3,Van der Helstpleinbuurt        ,52,1073 ER
1500,EarthRock Housing,1073,ER,3,Van der Helstpleinbuurt        ,75,1073 ER
1800,G&D&Y Housing,1073,ER,3,Van der Helstpleinbuurt        ,65,1073 ER
9200,KK Amsterdam,1059,VV,2,Aalsmeerwegbuurt Oost        ,41,1059 VV
1750,Valerius Rentals,1059,VV,2,Aalsmeerwegbuurt Oost        ,65,1059 VV
1750,HPS Rentals,1059,VV,3,Aalsmeerwegbuurt Oost        ,110,1059 VV
1600,Interhouse verhuurmakelaars Amsterdam,1079,JT,3,Rijnbuurt Oost        ,52,1079 JT
1650,First Class Housing,1079,JT,2,Rijnbuurt Oost        ,70,1079 JT
1750,Dutch Housing Centre BV,1079,JT,4,Rijnbuurt Oost        ,76,1079 JT
1375,Kamta Makelaardij,1055,LR,2,Landlust Zuid        ,31,1055 LR
1350,123Wonen Amsterdam,1055,LR,2,Landlust Zuid        ,45,1055 LR
1750,The Rental Agency Amsterdam,1055,LR,2,Landlust Zuid        ,50,1055 LR
1550,Amsterdam Housing,1102,TW,3,Venserpolder West        ,94,1102 TW
3350,Amsterdamse Maatschappij,1102,TW,6,Venserpolder West        ,156,1102 TW
1750,Listings,1102,TW,2,Venserpolder West        ,55,1102 TW
1995,Expatservice Amsterdam,1012,NN,3,Nieuwe Kerk e.o.        ,90,1012 NN
3475,City Housing Amsterdam,1012,NN,3,Nieuwe Kerk e.o.        ,130,1012 NN
1450,JLG Real Estate,1012,NN,2,Nieuwe Kerk e.o.        ,40,1012 NN
1350,JLG Real Estate,1018,SX,2,de Plantage        ,50,1018 SX
1450,JLG Real Estate,1018,SX,2,de Plantage        ,45,1018 SX
1395,JLG Real Estate,1018,SX,2,de Plantage        ,52,1018 SX
1450,Amstel Makelaardij o.g.,1017,BR,3,Leidsegracht Zuid        ,81,1017 BR
1450,Nuverhuren.nl,1017,BR,3,Leidsegracht Zuid        ,84,1017 BR
1800,Dutch Renting,1017,BR,3,Leidsegracht Zuid        ,120,1017 BR
1600,First Class Housing,1058,DB,2,Postjeskade e.o.        ,67,1058 DB
1650,Expat Rentals,1058,DB,3,Postjeskade e.o.        ,70,1058 DB
1595,Tweelwonen.nl Leiden,1058,DB,3,Postjeskade e.o.        ,129,1058 DB
2000,Dutch Renting,1102,XA,3,Venserpolder Oost        ,78,1102 XA
2200,Van Huis Uit Makelaars,1102,XA,3,Venserpolder Oost        ,75,1102 XA
1700,Makelaarshuis Amsterdam - Zaanstad,1102,XA,4,Venserpolder Oost        ,100,1102 XA
1400,Haagen & Partners,1073,LN,3,Sarphatiparkbuurt        ,45,1073 LN
1600,Housing Agency,1073,LN,2,Sarphatiparkbuurt        ,60,1073 LN
1350,Van Huis Uit Makelaars,1073,LN,1,Sarphatiparkbuurt        ,37,1073 LN
1550,Interhouse verhuurmakelaars Amsterdam,1017,JX,2,Spiegelbuurt        ,54,1017 JX
1500,Amsterdam Housing,1017,JX,3,Spiegelbuurt        ,56,1017 JX
2750,Van Huis Uit Makelaars,1017,JX,4,Spiegelbuurt        ,132,1017 JX
1750,City Housing Amsterdam,1019,AZ,2,Entrepot-Noordwest        ,65,1019 AZ
3250,City Housing Amsterdam,1019,AZ,4,Entrepot-Noordwest        ,120,1019 AZ
1750,The Rental Agency Amsterdam,1019,AZ,3,Entrepot-Noordwest        ,75,1019 AZ
1800,Hoen Vastgoedbeheer ,1016,CZ,3,Marnixbuurt Zuid        ,68,1016 CZ
1250,DSTRCT Amsterdam,1016,CZ,2,Marnixbuurt Zuid        ,35,1016 CZ
1795,FRIS Vastgoed Management,1016,CZ,3,Marnixbuurt Zuid        ,70,1016 CZ
1800,ViaDaan,1014,ZC,3,Houthavens West        ,85,1014 ZC
1400,Amstelland Makelaars,1014,ZC,2,Houthavens West        ,55,1014 ZC
1450,DSTRCT Amsterdam,1014,ZC,2,Houthavens West        ,63,1014 ZC
2350,Amsterdam Wonen,1078,PW,3,IJselbuurt Oost        ,95,1078 PW
6000,Broersma Makelaardij,1078,PW,5,IJselbuurt Oost        ,182,1078 PW
1350,Hevesta Bemiddeling,1078,PW,1,IJselbuurt Oost        ,37,1078 PW
1550,City Housing Amsterdam,1011,LH,3,Uilenburg        ,60,1011 LH
1975,Rappange Makelaardij,1011,LH,4,Uilenburg        ,70,1011 LH
6500,Engel en Volkers Amsterdam Centrum,1011,LH,8,Uilenburg        ,320,1011 LH
1400,Great Expatation,1052,LN,3,Da Costabuurt Noord        ,70,1052 LN
1500,Klok Real Estate,1052,LN,2,Da Costabuurt Noord        ,55,1052 LN
1000,020 Rental,1052,LN,1,Da Costabuurt Noord        ,32,1052 LN
1500,Huisportaal.nl,1054,KL,3,Cremerbuurt West        ,52,1054 KL
2150,DSTRCT Amsterdam,1054,KL,3,Cremerbuurt West        ,91,1054 KL
1475,Vastgoed & Co.,1054,KL,3,Cremerbuurt West        ,66,1054 KL
1500,Executive Home Rentals  Amsterdam,1054,DB,3,Helmersbuurt Oost        ,100,1054 DB
1150,2ndhome4u,1054,DB,2,Helmersbuurt Oost        ,32,1054 DB
2150,123Wonen Amsterdam,1054,DB,3,Helmersbuurt Oost        ,102,1054 DB
2250,Lakner Property Management,1094,HL,3,Noordwestkwadrant Indische buurt Noord        ,100,1094 HL
1600,Hakkenbroek Housing Company,1094,HL,2,Noordwestkwadrant Indische buurt Noord        ,40,1094 HL
2950,Dop Makelaars,1094,HL,3,Noordwestkwadrant Indische buurt Noord        ,102,1094 HL
1750,Mar. J. Heule,1073,TW,3,Van der Helstpleinbuurt        ,55,1073 TW
1900,27 Huis Makelaars,1073,TW,3,Van der Helstpleinbuurt        ,78,1073 TW
1500,Barnhoorn Vermeer Makelaars,1073,TW,3,Van der Helstpleinbuurt        ,85,1073 TW
2200,Amsterdam Housing,1019,DZ,3,Bedrijvengebied Zeeburgerkade        ,99,1019 DZ
1250,The Real Estate Agency,1019,DZ,2,Bedrijvengebied Zeeburgerkade        ,70,1019 DZ
1400,Aham Vastgoed,1019,DZ,2,Bedrijvengebied Zeeburgerkade        ,50,1019 DZ
1650,People On The Move Expat Rentals,1082,PA,2,De Klenckebuurt        ,60,1082 PA
1500,LV Housing,1082,PA,3,De Klenckebuurt        ,85,1082 PA
1275,BrinkBorgh Makelaardij,1082,PA,2,De Klenckebuurt        ,34,1082 PA
775,I AM REAL ESTATE,1081,GC,1,Buitenveldert Zuidwest        ,105,1081 GC
2950,AmsterHomes,1081,GC,3,Buitenveldert Zuidwest        ,105,1081 GC
1400,Aham Vastgoed,1081,GC,3,Buitenveldert Zuidwest        ,45,1081 GC
1500,Aham Vastgoed,1092,CJ,3,Oosterparkbuurt Zuidoost        ,60,1092 CJ
1595,Aham Vastgoed,1092,CJ,3,Oosterparkbuurt Zuidoost        ,65,1092 CJ
2450,HousingNet,1092,CJ,3,Oosterparkbuurt Zuidoost        ,115,1092 CJ
1650,V-Amsterdam,1058,AK,2,Paramariboplein e.o.        ,73,1058 AK
3475,City Housing Amsterdam,1058,AK,3,Paramariboplein e.o.        ,130,1058 AK
1350,Hevesta Bemiddeling,1058,AK,1,Paramariboplein e.o.        ,37,1058 AK
1325,Executive Home Rentals  Amsterdam,1091,SK,2,Weesperzijde Midden/Zuid        ,50,1091 SK
1850,ADDRESS AMSTERDAM,1091,SK,2,Weesperzijde Midden/Zuid        ,66,1091 SK
1375,Expathousing.com (Amsterdam) ,1091,SK,2,Weesperzijde Midden/Zuid        ,51,1091 SK
2950,Local Living,1074,EN,4,Willibrordusbuurt        ,160,1074 EN
1650,Draijer Makelaardij & Vastgoedbeheer,1074,EN,3,Willibrordusbuurt        ,90,1074 EN
1750,Grand Apartments Amsterdam,1074,EN,2,Willibrordusbuurt        ,80,1074 EN
2950,Dop Makelaars,1097,DL,3,De Eenhoorn        ,105,1097 DL
1750,27 Huis Makelaars,1097,DL,2,De Eenhoorn        ,70,1097 DL
2750,Stam Vastgoed,1097,DL,3,De Eenhoorn        ,130,1097 DL
1290,Keij & Stefels Makelaars en Taxateurs,1013,LL,2,Westelijke eilanden        ,55,1013 LL
2250,Amsterdam Sotheby's International Realty,1013,LL,3,Westelijke eilanden        ,130,1013 LL
1495,JLG Real Estate,1013,LL,2,Westelijke eilanden        ,42,1013 LL
2250,JLG Real Estate,1055,AK,4,Erasmusparkbuurt West        ,120,1055 AK
1325,JLG Real Estate,1055,AK,2,Erasmusparkbuurt West        ,42,1055 AK
2200,Von Poll Real Estate - Centrum,1055,AK,3,Erasmusparkbuurt West        ,100,1055 AK
1350,KK Amsterdam,1017,RJ,3,Leidsebuurt Noordoost        ,75,1017 RJ
1700,HB Housing ,1017,RJ,3,Leidsebuurt Noordoost        ,55,1017 RJ
2300,HB Housing ,1017,RJ,3,Leidsebuurt Noordoost        ,115,1017 RJ
1250,HB Housing ,1087,CN,2,Haveneiland Noordoost        ,40,1087 CN
1500,Vastgoed Unie Makelaardij ,1087,CN,2,Haveneiland Noordoost        ,50,1087 CN
6145,Humij B.V.,1087,CN,1,Haveneiland Noordoost        ,16,1087 CN
1850,City Homes,1074,CA,3,Hemonybuurt        ,90,1074 CA
1700,Michiel Stolker Real Estate,1074,CA,4,Hemonybuurt        ,90,1074 CA
1750,Out Amsterdam,1074,CA,3,Hemonybuurt        ,70,1074 CA
1400,Van Huis Uit Makelaars,1013,SP,2,Spaarndammerbuurt Zuidwest        ,48,1013 SP
1400,Out Amsterdam,1013,SP,2,Spaarndammerbuurt Zuidwest        ,55,1013 SP
1950,Amsterdamse Maatschappij,1013,SP,3,Spaarndammerbuurt Zuidwest        ,74,1013 SP
1350,HousingNet,1056,WE,2,Trompbuurt        ,65,1056 WE
2500,Nanninga & Burger Makelaardij,1056,WE,4,Trompbuurt        ,115,1056 WE
1600,EarthRock Housing,1056,WE,4,Trompbuurt        ,80,1056 WE
3475,City Housing Amsterdam,1018,SX,3,de Plantage        ,130,1018 SX
1350,Expatservice Amsterdam,1018,SX,2,de Plantage        ,50,1018 SX
1400,Out Amsterdam,1018,SX,2,de Plantage        ,48,1018 SX
2500,My Amsterdam Apartments,1012,SB,3,Hemelrijk        ,100,1012 SB
1750,The Rental Agency Amsterdam,1012,SB,3,Hemelrijk        ,75,1012 SB
2000,EarthRock Housing,1012,SB,4,Hemelrijk        ,70,1012 SB
1325,Expathousing.com (Amsterdam) ,1051,VE,2,Westerstaatsman        ,45,1051 VE
1600,Klok Real Estate,1051,VE,2,Westerstaatsman        ,55,1051 VE
1550,Raysemhousing.nl,1051,VE,3,Westerstaatsman        ,90,1051 VE
1630,LIV Residential,1017,ZS,4,Den Texbuurt        ,114,1017 ZS
2750,Dutch Housing Centre BV,1017,ZS,4,Den Texbuurt        ,135,1017 ZS
1850,Amsterdam Housing,1017,ZS,4,Den Texbuurt        ,80,1017 ZS
1450,Brockhoff Makelaars,1016,TB,3,Marnixbuurt Midden        ,89,1016 TB
1975,A1 Executive Estate,1016,TB,3,Marnixbuurt Midden        ,70,1016 TB
1495,LIV Residential,1016,TB,2,Marnixbuurt Midden        ,50,1016 TB
1385,LIV Residential,1102,ZP,3,Venserpolder Oost        ,54,1102 ZP
2200,Housing Agency,1102,ZP,3,Venserpolder Oost        ,100,1102 ZP
1400,Parker & Williams Real Estate Services,1102,ZP,2,Venserpolder Oost        ,55,1102 ZP
1500,AmsterHomes,1017,DW,2,Amstelveldbuurt        ,50,1017 DW
1365,LIV Residential,1017,DW,3,Amstelveldbuurt        ,50,1017 DW
1400,Hoofdstad Makelaars,1017,DW,3,Amstelveldbuurt        ,72,1017 DW
1625,ViaDaan,1079,VX,2,Rijnbuurt Midden        ,62,1079 VX
2450,Peters & Partners Amstelveen,1079,VX,5,Rijnbuurt Midden        ,120,1079 VX
1295,Van Thiel Bedrijfsmakelaardij BV,1079,VX,1,Rijnbuurt Midden        ,60,1079 VX
1700,Eefje Voogd Makelaardij,1055,KB,2,Bosleeuw        ,64,1055 KB
1550,Your Home Makelaardij,1055,KB,2,Bosleeuw        ,55,1055 KB
1795,Your Home Makelaardij,1055,KB,3,Bosleeuw        ,60,1055 KB
6900,Klok Real Estate,1076,DT,5,Olympisch Stadion e.o.        ,300,1076 DT
2750,Michiel Stolker Real Estate,1076,DT,4,Olympisch Stadion e.o.        ,120,1076 DT
1450,Peter Bruin Makelaardij,1076,DT,3,Olympisch Stadion e.o.        ,81,1076 DT
1750,Rappange Makelaardij,1011,VK,3,Valkenburg        ,99,1011 VK
1700,Incity Real Estate,1011,VK,4,Valkenburg        ,81,1011 VK
1550,City Housing Amsterdam,1011,VK,3,Valkenburg        ,60,1011 VK
1350,Expatservice Amsterdam,1083,CZ,2,Buitenveldert Zuidoost        ,50,1083 CZ
1650,DSTRCT Amsterdam,1083,CZ,3,Buitenveldert Zuidoost        ,50,1083 CZ
2000,Jansen Smit Makelaars Taxateurs,1083,CZ,3,Buitenveldert Zuidoost        ,91,1083 CZ
1400,Linger OG,1075,RA,3,Valeriusbuurt West        ,73,1075 RA
1250,Keij & Stefels Makelaars en Taxateurs,1075,RA,3,Valeriusbuurt West        ,71,1075 RA
1250,Mar. J. Heule,1075,RA,3,Valeriusbuurt West        ,62,1075 RA
1550,Van Maarschalkerwaart Makelaars,1012,VK,2,Leliegracht e.o.        ,55,1012 VK
4500,DSTRCT Amsterdam,1012,VK,5,Leliegracht e.o.        ,175,1012 VK
1295,JLG Real Estate,1012,VK,2,Leliegracht e.o.        ,41,1012 VK
1550,JLG Real Estate,1054,ET,2,Vondelparkbuurt Oost        ,50,1054 ET
1575,JLG Real Estate,1054,ET,2,Vondelparkbuurt Oost        ,62,1054 ET
1750,De Groot & Compagnons,1054,ET,3,Vondelparkbuurt Oost        ,75,1054 ET
1350,HB Housing ,1054,ET,3,Vondelparkbuurt Oost        ,58,1054 ET
1950,J.T.M.D. vastgoed beheer B.V.,1054,ET,5,Vondelparkbuurt Oost        ,75,1054 ET
9200,Humij B.V.,1054,ET,1,Vondelparkbuurt Oost        ,38,1054 ET
1450,Kleingeld Makelaars,1018,VM,2,Weesperbuurt        ,60,1018 VM
1500,Makelaarshuis Amsterdam - Zaanstad,1018,VM,3,Weesperbuurt        ,75,1018 VM
1495,Executive Home Rentals  Amsterdam,1018,VM,2,Weesperbuurt        ,50,1018 VM
1350,Dots Housing,1016,KP,2,Bloemgrachtbuurt        ,52,1016 KP
1600,Parker & Williams Real Estate Services,1016,KP,2,Bloemgrachtbuurt        ,65,1016 KP
1450,Expathousing.com (Amsterdam) ,1016,KP,3,Bloemgrachtbuurt        ,50,1016 KP
2950,Homecrew,1104,EA,3,Bijlmermuseum Zuid        ,100,1104 EA
1700,Interhouse verhuurmakelaars Amsterdam,1104,EA,3,Bijlmermuseum Zuid        ,59,1104 EA
2250,Listings,1104,EA,4,Bijlmermuseum Zuid        ,69,1104 EA
1595,Overbruggingsverhuur.nl,1016,HN,3,Felix Meritisbuurt        ,57,1016 HN
1600,Makelaardij FUZOO,1016,HN,3,Felix Meritisbuurt        ,88,1016 HN
1750,ViaDaan,1016,HN,3,Felix Meritisbuurt        ,60,1016 HN
3475,City Housing Amsterdam,1011,PG,3,Waterloopleinbuurt        ,130,1011 PG
2975,Home of Orange,1011,PG,3,Waterloopleinbuurt        ,145,1011 PG
1950,Van Huis Uit Makelaars,1011,PG,3,Waterloopleinbuurt        ,75,1011 PG
1400,Inter Immo Amsterdam,1069,KG,3,Zuidwestkwadrant Osdorp Zuid        ,50,1069 KG
1995,Expatservice Amsterdam,1069,KG,3,Zuidwestkwadrant Osdorp Zuid        ,90,1069 KG
1550,City Housing Amsterdam,1069,KG,3,Zuidwestkwadrant Osdorp Zuid        ,60,1069 KG
90,ViaDaan,1073,TH,2,Van der Helstpleinbuurt        ,30,1073 TH
1650,Valerius Rentals,1073,TH,3,Van der Helstpleinbuurt        ,50,1073 TH
1500,AmsterHomes,1073,TH,2,Van der Helstpleinbuurt        ,60,1073 TH
1395,Ludenhoff Groep Utrecht,1021,JE,2,Bedrijventerrein Hamerstraat        ,50,1021 JE
1550,ViaDaan,1021,JE,3,Bedrijventerrein Hamerstraat        ,80,1021 JE
1650,ViaDaan,1021,JE,3,Bedrijventerrein Hamerstraat        ,80,1021 JE
2200,Aemestelle Makelaars,1051,TJ,3,Fannius Scholtenbuurt        ,100,1051 TJ
1500,Parker & Williams Real Estate Services,1051,TJ,2,Fannius Scholtenbuurt        ,55,1051 TJ
1500,NOORESTATE,1051,TJ,2,Fannius Scholtenbuurt        ,60,1051 TJ
1650,Mac Housing,1016,HV,3,Leidsegracht Noord        ,78,1016 HV
1650,Vastgoed Unie Makelaardij ,1016,HV,3,Leidsegracht Noord        ,50,1016 HV
